time,Fx,Fy
5.3741448448731e-05,2582.8382998656,0.84342722170874
5.374145035608e-05,2582.8405771538,0.84342987158815
5.3741452263428e-05,2582.8428545166,0.84343252157857
5.3741454170777e-05,2582.8451319539,0.84343517167732
5.3741456078126e-05,2582.8474094659,0.84343782187086
5.3741457985474e-05,2582.8496870524,0.8434404721592
5.3741459892823e-05,2582.8519647135,0.84344312255239
5.3741461800171e-05,2582.8542424492,0.84344577306282
5.374146370752e-05,2582.8565202593,0.84344842368234
5.3741465614869e-05,2582.858798144,0.84345107440294
5.3741467522217e-05,2582.8610761031,0.84345372523496
5.3741469429566e-05,2582.8633541366,0.84345637618641
5.3741471336915e-05,2582.8656322446,0.84345902725663
5.3741473244263e-05,2582.8679104271,0.84346167843348
5.3741475151612e-05,2582.8701886841,0.843464329733
5.3741477058961e-05,2582.8724670157,0.84346698113981
5.3741478966309e-05,2582.8747454219,0.84346963265665
5.3741480873658e-05,2582.8770239027,0.84347228427989
5.3741482781006e-05,2582.8793024583,0.84347493601363
5.3741484688355e-05,2582.8815810886,0.84347758786293
5.3741486595704e-05,2582.8838597937,0.84348023983115
5.3741488503052e-05,2582.8861385735,0.84348289191665
5.3741490410401e-05,2582.8884174279,0.84348554411797
5.374149231775e-05,2582.8906963568,0.84348819643923
5.3741494225098e-05,2582.8929753603,0.84349084886441
5.3741496132447e-05,2582.8952544384,0.84349350139702
5.3741498039796e-05,2582.897533591,0.84349615404585
5.3741499947144e-05,2582.8998128182,0.84349880680804
5.3741501854493e-05,2582.9020921197,0.84350145968832
5.3741503761841e-05,2582.9043714957,0.8435041126858
5.374150566919e-05,2582.9066509462,0.84350676579779
5.3741507576539e-05,2582.9089304713,0.84350941901404
5.3741509483887e-05,2582.911210071,0.84351207233323
5.3741511391236e-05,2582.9134897454,0.84351472577098
5.3741513298585e-05,2582.9157694943,0.84351737932461
5.3741515205933e-05,2582.9180493179,0.84352003298994
5.3741517113282e-05,2582.920329216,0.84352268675581
5.3741519020631e-05,2582.9226091886,0.84352534061237
5.3741520927979e-05,2582.9248892358,0.84352799456939
5.3741522835328e-05,2582.9271693575,0.84353064863016
5.3741524742676e-05,2582.9294495536,0.84353330280264
5.3741526650025e-05,2582.9317298243,0.84353595708896
5.3741528557374e-05,2582.9340101696,0.84353861149168
5.3741530464722e-05,2582.9362905895,0.84354126601091
5.3741532372071e-05,2582.9385710841,0.84354392063264
5.374153427942e-05,2582.9408516534,0.84354657535985
5.3741536186768e-05,2582.9431322971,0.84354923019992
5.3741538094117e-05,2582.9454130152,0.84355188514838
5.3741540001466e-05,2582.9476938078,0.84355454021355
5.3741541908814e-05,2582.949974675,0.84355719539197
5.3741543816163e-05,2582.9522556166,0.84355985069723
5.3741545723511e-05,2582.9545366328,0.84356250611357
5.374154763086e-05,2582.9568177234,0.84356516165068
5.3741549538209e-05,2582.9590988884,0.84356781730925
5.3741551445557e-05,2582.9613801277,0.84357047309224
5.3741553352906e-05,2582.9636614417,0.84357312899731
5.3741555260255e-05,2582.9659428303,0.84357578501668
5.3741557167603e-05,2582.9682242934,0.84357844115027
5.3741559074952e-05,2582.970505831,0.8435810973912
5.37415609823e-05,2582.9727874432,0.84358375373881
5.3741562889649e-05,2582.9750691299,0.84358641020191
5.3741564796998e-05,2582.977350891,0.84358906677951
5.3741566704346e-05,2582.9796327265,0.84359172346585
5.3741568611695e-05,2582.9819146364,0.84359438027429
5.3741570519044e-05,2582.9841966208,0.84359703721043
5.3741572426392e-05,2582.9864786795,0.84359969427187
5.3741574333741e-05,2582.9887608126,0.84360235145317
5.374157624109e-05,2582.9910430204,0.84360500874695
5.3741578148438e-05,2582.9933253026,0.84360766614161
5.3741580055787e-05,2582.9956076593,0.84361032365642
5.3741581963135e-05,2582.9978900905,0.84361298128598
5.3741583870484e-05,2583.0001725962,0.84361563902852
5.3741585777833e-05,2583.0024551764,0.84361829687213
5.3741587685181e-05,2583.0047378311,0.84362095481341
5.374158959253e-05,2583.0070205601,0.84362361286001
5.3741591499879e-05,2583.0093033635,0.84362627101345
5.3741593407227e-05,2583.0115862414,0.84362892926089
5.3741595314576e-05,2583.0138691937,0.843631587606
5.3741597221925e-05,2583.0161522204,0.84363424605565
5.3741599129273e-05,2583.0184353216,0.84363690460505
5.3741601036622e-05,2583.0207184972,0.84363956325313
5.374160294397e-05,2583.0230017472,0.84364222200363
5.3741604851319e-05,2583.0252850715,0.843644880875
5.3741606758668e-05,2583.0275684702,0.84364753986355
5.3741608666016e-05,2583.0298519432,0.8436501989593
5.3741610573365e-05,2583.0321354907,0.84365285816375
5.3741612480714e-05,2583.0344191125,0.84365551748447
5.3741614388062e-05,2583.0367028088,0.84365817691583
5.3741616295411e-05,2583.0389865797,0.8436608364539
5.374161820276e-05,2583.0412704249,0.84366349609816
5.3741620110108e-05,2583.0435543445,0.84366615584936
5.3741622017457e-05,2583.0458383384,0.84366881570516
5.3741623924805e-05,2583.0481224068,0.84367147566559
5.3741625832154e-05,2583.0504065496,0.84367413573819
5.3741627739503e-05,2583.0526907668,0.84367679592096
5.3741629646851e-05,2583.0549750585,0.84367945620954
5.37416315542e-05,2583.0572594245,0.84368211661261
5.3741633461549e-05,2583.0595438651,0.84368477713452
5.3741635368897e-05,2583.06182838,0.84368743777226
5.3741637276246e-05,2583.0641129695,0.8436900985201
5.3741639183595e-05,2583.0663976333,0.84369275936537
5.3741641090943e-05,2583.0686823716,0.84369542031313
5.3741642998292e-05,2583.0709671842,0.84369808136708
5.374164490564e-05,2583.0732520712,0.84370074252532
5.3741646812989e-05,2583.0755370326,0.84370340378227
5.3741648720338e-05,2583.0778220684,0.84370606514737
5.3741650627686e-05,2583.0801071787,0.84370872662404
5.3741652535035e-05,2583.0823923635,0.84371138820903
5.3741654442384e-05,2583.0846776228,0.8437140499092
5.3741656349732e-05,2583.0869629563,0.84371671172728
5.3741658257081e-05,2583.0892483643,0.84371937365707
5.374166016443e-05,2583.0915338467,0.84372203570501
5.3741662071778e-05,2583.0938194034,0.84372469785287
5.3741663979127e-05,2583.0961050346,0.84372736010961
5.3741665886475e-05,2583.0983907402,0.84373002247962
5.3741667793824e-05,2583.1006765201,0.84373268497301
5.3741669701173e-05,2583.1029623744,0.84373534758123
5.3741671608521e-05,2583.1052483031,0.84373801028751
5.374167351587e-05,2583.1075343062,0.84374067310992
5.3741675423219e-05,2583.1098203837,0.84374333605655
5.3741677330567e-05,2583.1121065356,0.84374599911713
5.3741679237916e-05,2583.114392762,0.84374866228965
5.3741681145264e-05,2583.1166790627,0.84375132556822
5.3741683052613e-05,2583.1189654379,0.84375398895768
5.3741684959962e-05,2583.1212518873,0.84375665246438
5.374168686731e-05,2583.1235384112,0.84375931608508
5.3741688774659e-05,2583.1258250096,0.84376197981704
5.3741690682008e-05,2583.1281116826,0.84376464365076
5.3741692589356e-05,2583.1303984299,0.84376730759235
5.3741694496705e-05,2583.1326852517,0.84376997164781
5.3741696404054e-05,2583.1349721479,0.8437726358087
5.3741698311402e-05,2583.1372591185,0.84377530007801
5.3741700218751e-05,2583.1395461636,0.84377796445321
5.3741702126099e-05,2583.1418332832,0.84378062893677
5.3741704033448e-05,2583.1441204773,0.84378329353472
5.3741705940797e-05,2583.1464077457,0.84378595825424
5.3741707848145e-05,2583.1486950885,0.84378862308809
5.3741709755494e-05,2583.1509825057,0.84379128801535
5.3741711662843e-05,2583.1532699973,0.84379395304917
5.3741713570191e-05,2583.1555575633,0.84379661818979
5.374171547754e-05,2583.1578452037,0.84379928344208
5.3741717384889e-05,2583.1601329183,0.84380194880941
5.3741719292237e-05,2583.1624207073,0.84380461429226
5.3741721199586e-05,2583.1647085707,0.84380727988388
5.3741723106934e-05,2583.1669965086,0.8438099455826
5.3741725014283e-05,2583.169284521,0.84381261138998
5.3741726921632e-05,2583.1715726078,0.84381527729671
5.374172882898e-05,2583.1738607689,0.84381794330272
5.3741730736329e-05,2583.1761490045,0.84382060940958
5.3741732643678e-05,2583.1784373146,0.84382327562706
5.3741734551026e-05,2583.1807256991,0.8438259419549
5.3741736458375e-05,2583.1830141579,0.84382860838404
5.3741738365724e-05,2583.185302691,0.843831274918
5.3741740273072e-05,2583.1875912983,0.84383394154978
5.3741742180421e-05,2583.1898799798,0.84383660828564
5.3741744087769e-05,2583.1921687356,0.84383927512456
5.3741745995118e-05,2583.1944575658,0.84384194207183
5.3741747902467e-05,2583.1967464703,0.84384460913778
5.3741749809815e-05,2583.1990354491,0.84384727631807
5.3741751717164e-05,2583.2013245023,0.84384994361503
5.3741753624513e-05,2583.2036136297,0.84385261101962
5.3741755531861e-05,2583.2059028314,0.84385527853867
5.374175743921e-05,2583.2081921074,0.84385794617396
5.3741759346559e-05,2583.2104814578,0.84386061392913
5.3741761253907e-05,2583.2127708826,0.8438632817966
5.3741763161256e-05,2583.2150603817,0.84386594977886
5.3741765068604e-05,2583.2173499551,0.84386861787758
5.3741766975953e-05,2583.2196396028,0.84387128609314
5.3741768883302e-05,2583.2219293247,0.84387395441889
5.374177079065e-05,2583.2242191208,0.84387662285307
5.3741772697999e-05,2583.2265089912,0.84387929140008
5.3741774605348e-05,2583.2287989359,0.84388196006357
5.3741776512696e-05,2583.2310889548,0.84388462883755
5.3741778420045e-05,2583.2333790481,0.84388729771463
5.3741780327393e-05,2583.2356692155,0.84388996669545
5.3741782234742e-05,2583.2379594573,0.84389263578284
5.3741784142091e-05,2583.2402497734,0.84389530497675
5.3741786049439e-05,2583.2425401638,0.84389797428265
5.3741787956788e-05,2583.2448306286,0.84390064370565
5.3741789864137e-05,2583.2471211677,0.84390331324566
5.3741791771485e-05,2583.2494117811,0.84390598290287
5.3741793678834e-05,2583.2517024687,0.84390865266949
5.3741795586183e-05,2583.2539932306,0.84391132254455
5.3741797493531e-05,2583.2562840669,0.84391399253598
5.374179940088e-05,2583.2585749774,0.84391666263446
5.3741801308228e-05,2583.2608659624,0.84391933285275
5.3741803215577e-05,2583.2631570217,0.84392200318253
5.3741805122926e-05,2583.2654481553,0.84392467362299
5.3741807030274e-05,2583.2677393633,0.84392734417164
5.3741808937623e-05,2583.2700306457,0.84393001482939
5.3741810844972e-05,2583.2723220024,0.84393268559604
5.374181275232e-05,2583.2746134334,0.84393535647838
5.3741814659669e-05,2583.2769049389,0.84393802747731
5.3741816567018e-05,2583.2791965186,0.84394069859255
5.3741818474366e-05,2583.2814881727,0.84394336980823
5.3741820381715e-05,2583.2837799013,0.84394604112547
5.3741822289063e-05,2583.2860717042,0.84394871254225
5.3741824196412e-05,2583.2883635813,0.84395138405906
5.3741826103761e-05,2583.2906555326,0.84395405567469
5.3741828011109e-05,2583.2929475581,0.84395672738783
5.3741829918458e-05,2583.2952396579,0.84395939920111
5.3741831825807e-05,2583.2975318321,0.8439620711216
5.3741833733155e-05,2583.2998240805,0.84396474315212
5.3741835640504e-05,2583.3021164034,0.84396741529178
5.3741837547853e-05,2583.3044088006,0.84397008753587
5.3741839455201e-05,2583.3067012721,0.84397275988732
5.374184136255e-05,2583.3089938179,0.84397543235217
5.3741843269898e-05,2583.311286438,0.84397810491822
5.3741845177247e-05,2583.3135791323,0.84398077758593
5.3741847084596e-05,2583.3158719008,0.84398345035845
5.3741848991944e-05,2583.3181647436,0.84398612323125
5.3741850899293e-05,2583.3204576608,0.84398879619941
5.3741852806642e-05,2583.3227506523,0.84399146927078
5.374185471399e-05,2583.325043718,0.8439941424493
5.3741856621339e-05,2583.327336858,0.84399681573321
5.3741858528688e-05,2583.3296300722,0.84399948912504
5.3741860436036e-05,2583.3319233607,0.84400216262105
5.3741862343385e-05,2583.3342167236,0.84400483622278
5.3741864250733e-05,2583.3365101608,0.84400750993036
5.3741866158082e-05,2583.3388036723,0.84401018374625
5.3741868065431e-05,2583.3410972579,0.84401285766715
5.3741869972779e-05,2583.3433909177,0.84401553170605
5.3741871880128e-05,2583.3456846518,0.84401820586449
5.3741873787477e-05,2583.3479784601,0.84402088013371
5.3741875694825e-05,2583.3502723428,0.84402355451642
5.3741877602174e-05,2583.3525662997,0.84402622899929
5.3741879509523e-05,2583.3548603308,0.8440289035901
5.3741881416871e-05,2583.3571544363,0.84403157830026
5.374188332422e-05,2583.3594486162,0.84403425313249
5.3741885231568e-05,2583.3617428704,0.84403692809542
5.3741887138917e-05,2583.3640371989,0.84403960318823
5.3741889046266e-05,2583.3663316016,0.84404227840831
5.3741890953614e-05,2583.3686260785,0.84404495373744
5.3741892860963e-05,2583.3709206297,0.84404762917793
5.3741894768312e-05,2583.3732152552,0.84405030473778
5.374189667566e-05,2583.3755099549,0.84405298040781
5.3741898583009e-05,2583.377804729,0.84405565618749
5.3741900490357e-05,2583.3800995772,0.84405833205965
5.3741902397706e-05,2583.3823944996,0.84406100803097
5.3741904305055e-05,2583.384689496,0.8440636841058
5.3741906212403e-05,2583.3869845667,0.84406636028718
5.3741908119752e-05,2583.3892797113,0.84406903657644
5.3741910027101e-05,2583.39157493,0.84407171298011
5.3741911934449e-05,2583.3938702229,0.84407438948865
5.3741913841798e-05,2583.3961655901,0.84407706609256
5.3741915749147e-05,2583.3984610316,0.84407974279352
5.3741917656495e-05,2583.4007565474,0.8440824195964
5.3741919563844e-05,2583.4030521373,0.84408509650444
5.3741921471192e-05,2583.4053478014,0.84408777352985
5.3741923378541e-05,2583.4076435397,0.84409045067493
5.374192528589e-05,2583.4099393521,0.84409312793401
5.3741927193238e-05,2583.4122352387,0.84409580529813
5.3741929100587e-05,2583.4145311995,0.84409848277261
5.3741931007936e-05,2583.4168272345,0.8441011603668
5.3741932915284e-05,2583.4191233438,0.84410383807656
5.3741934822633e-05,2583.4214195273,0.84410651588952
5.3741936729982e-05,2583.4237157851,0.84410919380036
5.374193863733e-05,2583.4260121172,0.84411187180773
5.3741940544679e-05,2583.4283085235,0.84411454992731
5.3741942452027e-05,2583.4306050041,0.84411722815612
5.3741944359376e-05,2583.4329015589,0.84411990649312
5.3741946266725e-05,2583.4351981879,0.84412258493948
5.3741948174073e-05,2583.4374948909,0.84412526348597
5.3741950081422e-05,2583.4397916682,0.84412794213023
5.3741951988771e-05,2583.4420885197,0.84413062086537
5.3741953896119e-05,2583.4443854454,0.84413329970121
5.3741955803468e-05,2583.4466824452,0.84413597864139
5.3741957710817e-05,2583.4489795193,0.84413865768092
5.3741959618165e-05,2583.4512766674,0.8441413368204
5.3741961525514e-05,2583.4535738896,0.8441440160698
5.3741963432862e-05,2583.455871186,0.84414669542267
5.3741965340211e-05,2583.4581685565,0.84414937488097
5.374196724756e-05,2583.4604660013,0.84415205443844
5.3741969154908e-05,2583.4627635201,0.84415473409837
5.3741971062257e-05,2583.4650611132,0.84415741385969
5.3741972969606e-05,2583.4673587804,0.84416009372594
5.3741974876954e-05,2583.4696565216,0.84416277370655
5.3741976784303e-05,2583.471954337,0.84416545379038
5.3741978691652e-05,2583.4742522264,0.84416813397261
5.3741980599e-05,2583.4765501901,0.84417081425357
5.3741982506349e-05,2583.4788482278,0.84417349464068
5.3741984413697e-05,2583.4811463396,0.84417617514412
5.3741986321046e-05,2583.4834445256,0.84417885575429
5.3741988228395e-05,2583.4857427857,0.84418153647378
5.3741990135743e-05,2583.4880411199,0.84418421730192
5.3741992043092e-05,2583.4903395284,0.84418689825289
5.3741993950441e-05,2583.492638011,0.84418957932413
5.3741995857789e-05,2583.4949365676,0.84419226050678
5.3741997765138e-05,2583.4972351984,0.84419494178848
5.3741999672486e-05,2583.4995339032,0.8441976231763
5.3742001579835e-05,2583.5018326822,0.84420030467503
5.3742003487184e-05,2583.5041315353,0.84420298627598
5.3742005394532e-05,2583.5064304626,0.84420566798416
5.3742007301881e-05,2583.508729464,0.84420834979894
5.374200920923e-05,2583.5110285395,0.84421103172538
5.3742011116578e-05,2583.5133276891,0.84421371376258
5.3742013023927e-05,2583.5156269129,0.84421639590616
5.3742014931276e-05,2583.5179262108,0.84421907815772
5.3742016838624e-05,2583.5202255829,0.84422176051922
5.3742018745973e-05,2583.5225250291,0.84422444298484
5.3742020653321e-05,2583.5248245494,0.84422712554953
5.374202256067e-05,2583.5271241439,0.8442298082235
5.3742024468019e-05,2583.5294238125,0.84423249100869
5.3742026375367e-05,2583.5317235552,0.84423517390464
5.3742028282716e-05,2583.5340233721,0.84423785691137
5.3742030190065e-05,2583.5363232634,0.8442405400398
5.3742032097413e-05,2583.5386232289,0.84424322327986
5.3742034004762e-05,2583.5409232685,0.84424590664129
5.3742035912111e-05,2583.5432233823,0.84424859011966
5.3742037819459e-05,2583.5455235703,0.8442512737218
5.3742039726808e-05,2583.5478238326,0.84425395744347
5.3742041634156e-05,2583.5501241692,0.84425664128108
5.3742043541505e-05,2583.55242458,0.84425932523753
5.3742045448854e-05,2583.5547250649,0.84426200930119
5.3742047356202e-05,2583.5570256241,0.8442646934752
5.3742049263551e-05,2583.5593262574,0.84426737776496
5.37420511709e-05,2583.5616269647,0.84427006217312
5.3742053078248e-05,2583.5639277461,0.84427274669731
5.3742054985597e-05,2583.5662286016,0.84427543133573
5.3742056892946e-05,2583.5685295314,0.84427811607599
5.3742058800294e-05,2583.5708305353,0.84428080092466
5.3742060707643e-05,2583.5731316133,0.84428348588182
5.3742062614991e-05,2583.5754327655,0.84428617093749
5.374206452234e-05,2583.5777339919,0.84428885608649
5.3742066429689e-05,2583.5800352923,0.84429154133758
5.3742068337037e-05,2583.5823366669,0.84429422669118
5.3742070244386e-05,2583.5846381154,0.84429691215783
5.3742072151735e-05,2583.586939638,0.84429959772768
5.3742074059083e-05,2583.5892412347,0.84430228340294
5.3742075966432e-05,2583.5915429053,0.84430496918219
5.3742077873781e-05,2583.5938446498,0.84430765507238
5.3742079781129e-05,2583.5961464683,0.84431034106852
5.3742081688478e-05,2583.5984483608,0.84431302717027
5.3742083595826e-05,2583.6007503273,0.84431571337747
5.3742085503175e-05,2583.6030523678,0.84431839969272
5.3742087410524e-05,2583.6053544824,0.84432108611886
5.3742089317872e-05,2583.6076566712,0.8443237726492
5.3742091225221e-05,2583.6099589341,0.84432645928224
5.374209313257e-05,2583.612261271,0.84432914601662
5.3742095039918e-05,2583.6145636821,0.84433183286193
5.3742096947267e-05,2583.6168661673,0.84433451981303
5.3742098854616e-05,2583.6191687266,0.84433720686406
5.3742100761964e-05,2583.6214713599,0.84433989402198
5.3742102669313e-05,2583.6237740672,0.84434258128505
5.3742104576661e-05,2583.6260768486,0.84434526865983
5.374210648401e-05,2583.6283797042,0.84434795613739
5.3742108391359e-05,2583.6306826339,0.84435064372248
5.3742110298707e-05,2583.6329856375,0.84435333141802
5.3742112206056e-05,2583.6352887153,0.84435601922254
5.3742114113405e-05,2583.6375918671,0.84435870713159
5.3742116020753e-05,2583.6398950929,0.84436139515319
5.3742117928102e-05,2583.6421983926,0.84436408328322
5.374211983545e-05,2583.6445017663,0.8443667715203
5.3742121742799e-05,2583.646805214,0.84436945985399
5.3742123650148e-05,2583.6491087357,0.84437214828797
5.3742125557496e-05,2583.6514123314,0.84437483683317
5.3742127464845e-05,2583.6537160013,0.84437752547784
5.3742129372194e-05,2583.6560197454,0.84438021421649
5.3742131279542e-05,2583.6583235634,0.84438290306326
5.3742133186891e-05,2583.6606274553,0.84438559202072
5.374213509424e-05,2583.662931421,0.84438828109593
5.3742137001588e-05,2583.6652354609,0.84439097029128
5.3742138908937e-05,2583.6675395747,0.84439365959003
5.3742140816285e-05,2583.6698437623,0.84439634899956
5.3742142723634e-05,2583.6721480237,0.84439903851862
5.3742144630983e-05,2583.674452359,0.84440172815411
5.3742146538331e-05,2583.6767567683,0.84440441790057
5.374214844568e-05,2583.6790612517,0.84440710775727
5.3742150353029e-05,2583.6813658092,0.84440979772327
5.3742152260377e-05,2583.6836704407,0.84441248778917
5.3742154167726e-05,2583.6859751464,0.84441517796771
5.3742156075075e-05,2583.688279926,0.84441786825392
5.3742157982423e-05,2583.6905847797,0.84442055864073
5.3742159889772e-05,2583.6928897073,0.84442324912655
5.374216179712e-05,2583.6951947089,0.84442593972123
5.3742163704469e-05,2583.6974997845,0.8444286304304
5.3742165611818e-05,2583.699804934,0.84443132125286
